amount,time,location,device,is_fraud
24.71,13.2,Зарубежье,ПК,0
8.6,23.0,Москва,Банкомат,1
4.14,13.3,Онлайн,Смартфон,0
25.42,20.3,Москва,Терминал,1
14.46,7.7,Санкт-Петербург,Терминал,0
92.9,10.5,Санкт-Петербург,Смартфон,0
11.24,11.3,Зарубежье,Терминал,1
6.55,6.7,Санкт-Петербург,Терминал,0
44.05,9.1,Санкт-Петербург,Смартфон,0
45.5,14.4,Зарубежье,Смартфон,0
19.8,13.9,Зарубежье,Смартфон,0
34.6,15.3,Москва,Смартфон,0
15.78,8.4,Банкомат,Банкомат,0
21.27,7.6,Санкт-Петербург,Смартфон,0
59.23,14.7,Санкт-Петербург,Терминал,0
32.72,3.2,Санкт-Петербург,Терминал,0
13.65,6.1,Санкт-Петербург,Смартфон,0
72.79,1.0,Москва,ПК,0
1.22,1.7,Санкт-Петербург,ПК,0
157.16,5.8,Санкт-Петербург,ПК,0
2.52,0.5,Москва,Смартфон,0
8.25,5.9,Санкт-Петербург,Смартфон,0
15.72,15.7,Зарубежье,Смартфон,0
14.0,1.5,Онлайн,Смартфон,1
49.75,10.5,Санкт-Петербург,Терминал,0
5.14,21.9,Банкомат,Смартфон,0
21.91,19.0,Санкт-Петербург,Смартфон,0
8.71,7.3,Москва,ПК,0
22.75,22.2,Санкт-Петербург,Смартфон,0
15.31,7.9,Москва,Смартфон,0
18.21,1.7,Онлайн,ПК,0
8.98,23.9,Зарубежье,ПК,1
9.38,20.9,Санкт-Петербург,Смартфон,0
22.56,11.2,Санкт-Петербург,ПК,0
46.44,16.0,Санкт-Петербург,Смартфон,0
8.52,16.1,Москва,ПК,0
6.32,4.7,Онлайн,ПК,1
32.29,4.8,Онлайн,Смартфон,0
15.87,11.3,Москва,Смартфон,0
41.0,21.9,Банкомат,Банкомат,0
6.07,0.2,Москва,Терминал,0
2.32,18.8,Зарубежье,Банкомат,0
9.15,1.4,Санкт-Петербург,ПК,0
7.08,11.5,Онлайн,ПК,0
15.08,15.3,Москва,ПК,0
8.16,16.5,Москва,Банкомат,0
37.16,1.4,Банкомат,Банкомат,0
11.98,10.0,Санкт-Петербург,Смартфон,0
19.4,14.0,Банкомат,Смартфон,0
19.56,1.6,Санкт-Петербург,Смартфон,0
20.38,3.2,Зарубежье,Смартфон,0
16.01,15.9,Зарубежье,Терминал,0
28.84,12.5,Санкт-Петербург,Смартфон,0
6.85,3.9,Санкт-Петербург,Смартфон,1
76.66,12.8,Банкомат,Банкомат,0
12.68,21.9,Москва,Смартфон,0
3.89,0.4,Банкомат,Смартфон,0
20.22,15.4,Санкт-Петербург,Смартфон,0
6.45,1.8,Онлайн,ПК,0
34.19,0.2,Москва,Смартфон,0
186.9,3.6,Онлайн,ПК,0
6.92,10.1,Москва,Смартфон,0
23.7,19.3,Банкомат,ПК,0
2.38,6.8,Санкт-Петербург,Смартфон,0
27.09,15.0,Москва,Банкомат,0
6.21,9.9,Зарубежье,Смартфон,0
8.27,5.6,Онлайн,Смартфон,0
4.9,12.3,Зарубежье,ПК,0
36.8,19.1,Санкт-Петербург,Смартфон,0
49.8,20.0,Онлайн,Смартфон,0
16.87,20.3,Онлайн,Банкомат,0
6.35,8.1,Онлайн,Смартфон,0
94.49,19.0,Москва,ПК,0
7.2,5.1,Москва,Смартфон,0
1.52,17.7,Банкомат,Банкомат,0
27.23,22.8,Санкт-Петербург,Терминал,0
4.88,0.3,Зарубежье,Смартфон,0
48.79,10.6,Москва,ПК,0
10.81,15.5,Зарубежье,Смартфон,0
31.95,16.8,Онлайн,Банкомат,0
76.83,4.2,Онлайн,Смартфон,0
4.35,23.3,Санкт-Петербург,ПК,0
8.82,14.8,Банкомат,ПК,0
15.13,3.9,Санкт-Петербург,Смартфон,0
89.24,0.5,Онлайн,Смартфон,0
7.97,18.8,Москва,Смартфон,0
8.55,1.9,Онлайн,Банкомат,1
27.83,3.4,Банкомат,Смартфон,0
8.72,13.8,Москва,ПК,0
19.45,14.5,Онлайн,Смартфон,0
2.98,16.5,Москва,Смартфон,0
187.87,9.4,Зарубежье,ПК,0
3.73,18.6,Зарубежье,Банкомат,0
11.54,23.4,Санкт-Петербург,ПК,1
15.87,6.5,Москва,Банкомат,0
134.82,16.9,Онлайн,ПК,0
3.83,22.3,Москва,ПК,0
145.78,16.5,Санкт-Петербург,Смартфон,0
37.82,16.3,Москва,Терминал,1
26.02,5.4,Санкт-Петербург,ПК,0
5.57,12.8,Москва,ПК,0
30.82,13.5,Москва,ПК,0
7.42,16.8,Москва,Смартфон,0
66.24,23.9,Онлайн,Смартфон,0
5.65,0.8,Санкт-Петербург,Смартфон,0
14.52,1.6,Москва,ПК,0
8.93,1.9,Онлайн,Смартфон,0
5.55,17.8,Банкомат,Смартфон,0
37.17,3.3,Москва,Терминал,0
29.64,14.9,Банкомат,ПК,0
62.17,7.8,Онлайн,Смартфон,1
2.32,11.0,Москва,Банкомат,0
53.02,5.2,Санкт-Петербург,Смартфон,0
258.78,20.8,Санкт-Петербург,ПК,0
10.01,14.1,Онлайн,ПК,0
132.25,22.7,Москва,Смартфон,1
12.31,13.8,Зарубежье,Смартфон,1
3.63,3.0,Онлайн,Смартфон,0
11.75,4.1,Санкт-Петербург,Смартфон,1
52.09,23.7,Москва,Смартфон,0
6.54,17.4,Москва,Терминал,1
8.5,1.2,Санкт-Петербург,Смартфон,0
31.59,16.9,Санкт-Петербург,Банкомат,0
16.5,9.9,Онлайн,ПК,0
31.28,7.4,Онлайн,ПК,1
21.36,3.7,Москва,Смартфон,0
27.87,20.2,Санкт-Петербург,Смартфон,0
10.22,1.5,Москва,ПК,0
21.22,7.0,Санкт-Петербург,Банкомат,0
5.93,7.4,Онлайн,Смартфон,0
67.85,3.9,Санкт-Петербург,ПК,0
8.18,12.2,Банкомат,Смартфон,0
56.92,0.3,Зарубежье,ПК,0
12.72,7.2,Онлайн,ПК,0
20.54,22.4,Москва,ПК,0
9.54,7.5,Санкт-Петербург,Смартфон,0
5.38,8.7,Москва,Смартфон,0
2.41,11.4,Онлайн,ПК,0
5.15,13.5,Банкомат,Терминал,0
11.52,19.4,Онлайн,Смартфон,0
20.76,4.6,Онлайн,Смартфон,0
49.97,20.9,Онлайн,Смартфон,1
10.07,18.2,Банкомат,Смартфон,1
6.23,17.3,Москва,Банкомат,0
3.36,2.1,Банкомат,Смартфон,1
27.88,0.5,Онлайн,ПК,0
75.3,14.3,Москва,ПК,0
66.22,20.7,Зарубежье,ПК,0
35.91,14.0,Зарубежье,Смартфон,0
33.19,5.1,Санкт-Петербург,Банкомат,0
106.42,2.2,Банкомат,Смартфон,0
23.7,16.8,Москва,ПК,0
33.47,17.3,Санкт-Петербург,Банкомат,0
11.56,4.1,Москва,ПК,0
3.68,0.7,Санкт-Петербург,Смартфон,0
7.75,9.8,Санкт-Петербург,Терминал,0
16.28,14.0,Москва,Смартфон,0
17.58,16.9,Онлайн,Терминал,0
136.85,19.4,Москва,Смартфон,0
17.98,14.7,Москва,Смартфон,0
60.14,2.7,Санкт-Петербург,Смартфон,0
10.19,16.4,Санкт-Петербург,Смартфон,0
11.67,23.6,Москва,Смартфон,1
3.81,21.7,Москва,Смартфон,0
7.27,20.9,Москва,Терминал,0
29.36,7.3,Москва,Банкомат,0
16.58,18.0,Санкт-Петербург,Смартфон,0
46.4,20.4,Банкомат,Смартфон,0
20.07,16.3,Москва,ПК,1
11.16,6.0,Онлайн,Смартфон,0
174.71,22.9,Москва,Банкомат,0
14.83,10.8,Санкт-Петербург,ПК,1
59.1,3.1,Москва,ПК,1
10.58,2.6,Зарубежье,ПК,0
35.89,15.5,Санкт-Петербург,ПК,0
45.64,10.5,Онлайн,Смартфон,0
20.68,2.3,Онлайн,Смартфон,0
1.23,17.8,Москва,Смартфон,0
16.78,19.2,Зарубежье,ПК,0
63.66,17.4,Москва,ПК,0
29.38,4.9,Москва,Банкомат,0
26.85,16.6,Москва,Смартфон,0
2.47,0.3,Москва,Смартфон,0
7.44,7.3,Москва,Смартфон,0
25.85,9.6,Онлайн,ПК,1
25.83,20.0,Москва,Банкомат,0
62.56,9.4,Онлайн,Банкомат,0
14.02,0.3,Москва,Терминал,0
25.7,8.5,Зарубежье,Терминал,0
16.74,12.0,Москва,Банкомат,0
5.55,22.8,Онлайн,Смартфон,0
1.38,22.6,Онлайн,Смартфон,1
26.42,4.3,Москва,Смартфон,0
19.91,4.4,Москва,Терминал,0
8.33,3.9,Москва,Смартфон,0
2.77,18.9,Москва,Смартфон,0
32.88,0.1,Москва,Терминал,0
12.27,3.1,Онлайн,Смартфон,1
30.34,12.9,Санкт-Петербург,ПК,0
127.8,5.9,Санкт-Петербург,Банкомат,0
1.56,2.2,Москва,Банкомат,0
7.62,8.6,Банкомат,Банкомат,0
13.06,6.6,Москва,Банкомат,0
81.48,12.3,Санкт-Петербург,ПК,0
2.72,23.5,Москва,Смартфон,1
138.3,3.0,Москва,ПК,0
19.1,8.9,Онлайн,Банкомат,0
14.8,22.4,Онлайн,Смартфон,0
13.23,21.0,Онлайн,Смартфон,1
10.18,9.5,Санкт-Петербург,Смартфон,0
52.09,16.8,Зарубежье,ПК,0
5.08,2.1,Санкт-Петербург,Смартфон,0
24.05,17.1,Санкт-Петербург,Банкомат,0
10.78,23.3,Москва,Смартфон,0
7.11,12.9,Москва,Смартфон,0
282.75,12.0,Санкт-Петербург,Смартфон,0
26.07,4.5,Москва,ПК,0
32.28,15.2,Санкт-Петербург,Смартфон,0
57.49,14.2,Москва,Смартфон,0
3.44,15.6,Банкомат,Терминал,0
113.02,0.6,Зарубежье,Банкомат,0
1.04,13.2,Москва,Банкомат,0
7.06,14.3,Банкомат,ПК,0
9.93,5.0,Банкомат,Банкомат,0
31.18,5.0,Зарубежье,Банкомат,0
20.92,6.6,Москва,Терминал,0
13.69,17.1,Онлайн,Смартфон,0
16.23,14.6,Москва,Смартфон,0
5.61,20.3,Онлайн,Смартфон,0
3.17,7.1,Онлайн,Терминал,1
36.57,21.9,Онлайн,ПК,0
35.27,17.8,Москва,Смартфон,0
93.97,9.5,Банкомат,ПК,0
6.9,2.3,Санкт-Петербург,Банкомат,0
35.24,6.2,Москва,Терминал,0
12.04,23.0,Санкт-Петербург,ПК,0
60.92,7.4,Банкомат,Банкомат,0
50.61,7.9,Зарубежье,Смартфон,0
20.75,4.6,Онлайн,ПК,1
11.32,19.4,Москва,Банкомат,0
47.32,6.6,Москва,Банкомат,0
33.5,7.9,Москва,ПК,0
7.75,9.9,Москва,Смартфон,1
3.82,10.4,Санкт-Петербург,Смартфон,0
11.97,9.9,Москва,Смартфон,0
87.09,12.1,Москва,ПК,0
58.04,19.5,Банкомат,ПК,0
4.84,19.7,Онлайн,Терминал,0
4.55,19.2,Онлайн,ПК,0
66.83,2.4,Санкт-Петербург,Смартфон,0
4.72,19.2,Санкт-Петербург,Смартфон,0
28.8,2.9,Москва,Банкомат,0
8.35,3.0,Санкт-Петербург,ПК,0
97.39,22.7,Онлайн,ПК,0
7.05,19.7,Санкт-Петербург,ПК,0
57.84,13.3,Банкомат,Смартфон,0
20.15,21.0,Банкомат,Смартфон,0
21.7,23.7,Санкт-Петербург,Смартфон,1
1.88,14.7,Москва,Смартфон,0
1.46,14.7,Зарубежье,ПК,0
12.9,18.1,Онлайн,ПК,0
21.58,5.6,Онлайн,Терминал,0
4.77,4.0,Онлайн,Банкомат,0
4.97,18.2,Москва,ПК,0
30.5,8.3,Москва,ПК,0
30.54,3.2,Москва,ПК,0
14.13,7.6,Москва,Смартфон,0
38.79,8.6,Санкт-Петербург,Терминал,0
4.52,23.2,Москва,ПК,0
11.12,16.8,Банкомат,Терминал,0
100.75,12.7,Санкт-Петербург,Терминал,0
17.73,23.3,Санкт-Петербург,ПК,0
18.9,21.7,Москва,Смартфон,0
207.79,12.3,Санкт-Петербург,ПК,0
3.53,21.7,Москва,ПК,0
39.49,9.7,Онлайн,Банкомат,0
102.55,5.5,Банкомат,Смартфон,1
11.5,5.6,Санкт-Петербург,ПК,0
42.33,15.9,Москва,Терминал,0
5.58,12.0,Онлайн,Терминал,0
7.73,15.8,Москва,Смартфон,0
25.11,16.5,Москва,Банкомат,0
39.58,0.5,Санкт-Петербург,Смартфон,0
56.43,1.3,Зарубежье,Банкомат,0
92.44,12.8,Москва,Смартфон,1
15.27,4.6,Банкомат,Терминал,0
61.13,15.2,Москва,ПК,0
11.28,13.3,Москва,Смартфон,0
44.36,14.1,Онлайн,Смартфон,0
20.66,7.3,Москва,Смартфон,1
26.85,15.4,Москва,ПК,0
26.2,19.9,Москва,Банкомат,0
2.81,24.0,Москва,Банкомат,0
4.78,20.1,Москва,Банкомат,0
18.41,13.4,Онлайн,Банкомат,0
2.57,4.6,Онлайн,Терминал,1
41.03,16.4,Зарубежье,Банкомат,0
42.89,22.5,Онлайн,Смартфон,0
23.57,5.1,Онлайн,Банкомат,0
4.79,6.1,Онлайн,Смартфон,0
75.05,3.6,Банкомат,Терминал,0
154.61,17.7,Москва,Смартфон,0
19.33,9.8,Москва,Смартфон,0
28.83,1.5,Онлайн,Смартфон,0
20.53,21.0,Москва,ПК,1
29.47,13.4,Банкомат,Смартфон,0
14.42,7.9,Санкт-Петербург,Терминал,0
15.83,8.3,Москва,Смартфон,1
44.54,7.0,Онлайн,Смартфон,0
217.06,10.9,Москва,Смартфон,1
3.53,8.1,Зарубежье,Смартфон,1
14.67,13.2,Зарубежье,Смартфон,1
4.49,18.6,Онлайн,Смартфон,0
94.75,16.2,Москва,Смартфон,0
8.61,7.1,Москва,Смартфон,0
3.36,12.7,Санкт-Петербург,Смартфон,0
33.18,20.2,Банкомат,Банкомат,0
112.03,1.6,Москва,Смартфон,0
34.12,1.9,Москва,Смартфон,0
20.6,13.3,Москва,Смартфон,0
25.79,15.3,Санкт-Петербург,ПК,0
77.97,5.1,Банкомат,Смартфон,0
6.29,17.9,Москва,ПК,0
14.54,15.5,Москва,Терминал,0
9.99,22.2,Онлайн,Смартфон,0
4.55,4.1,Банкомат,Смартфон,0
11.46,18.0,Банкомат,Смартфон,0
55.62,2.0,Онлайн,Смартфон,0
30.67,13.6,Москва,Смартфон,0
33.41,13.2,Санкт-Петербург,ПК,0
19.32,9.3,Зарубежье,Терминал,0
29.24,20.3,Зарубежье,Смартфон,0
6.82,0.1,Онлайн,Смартфон,1
11.7,12.5,Онлайн,Банкомат,0
20.31,5.2,Зарубежье,Смартфон,0
22.32,17.8,Санкт-Петербург,Смартфон,0
23.39,1.0,Москва,ПК,0
14.12,20.0,Онлайн,Смартфон,0
10.86,20.1,Зарубежье,Банкомат,0
530.36,20.0,Онлайн,Смартфон,0
44.59,3.7,Банкомат,ПК,0
25.91,15.1,Санкт-Петербург,ПК,0
12.72,0.3,Москва,Смартфон,0
10.01,20.4,Москва,Смартфон,0
14.24,17.4,Зарубежье,Смартфон,0
22.69,12.7,Санкт-Петербург,Банкомат,0
2.08,17.5,Москва,ПК,0
2.93,2.3,Зарубежье,Смартфон,0
8.16,12.7,Санкт-Петербург,ПК,0
20.65,7.0,Банкомат,ПК,0
12.64,23.3,Санкт-Петербург,Терминал,1
83.59,20.6,Москва,Смартфон,0
3.22,17.6,Онлайн,Банкомат,1
7.2,22.4,Зарубежье,Смартфон,1
87.54,8.3,Москва,Банкомат,0
19.0,21.6,Банкомат,Смартфон,0
43.52,7.8,Москва,Смартфон,0
157.02,17.6,Санкт-Петербург,Банкомат,0
7.67,17.7,Санкт-Петербург,Банкомат,0
14.74,0.4,Банкомат,Смартфон,0
12.19,8.7,Санкт-Петербург,ПК,0
1.92,0.5,Санкт-Петербург,Смартфон,0
11.69,23.9,Банкомат,Смартфон,0
43.34,2.9,Москва,Смартфон,0
29.8,13.0,Москва,Смартфон,0
32.49,19.0,Москва,ПК,0
10.88,4.8,Онлайн,Смартфон,0
7.99,11.6,Санкт-Петербург,Смартфон,0
66.43,14.6,Банкомат,Терминал,0
9.52,3.8,Санкт-Петербург,Смартфон,0
22.73,18.7,Москва,ПК,0
19.68,7.2,Банкомат,Банкомат,0
82.1,5.1,Москва,Смартфон,0
47.87,13.4,Зарубежье,Смартфон,0
3.96,9.8,Москва,ПК,0
4.45,22.1,Москва,ПК,1
31.09,21.1,Санкт-Петербург,ПК,0
15.32,11.6,Москва,ПК,0
9.97,8.6,Москва,Терминал,0
50.26,7.8,Санкт-Петербург,Смартфон,1
